Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Ornithine,IL-26,delta_time2_vs_time1,30,27,-0.140367208,"[-0.48, 0.24]",0.467680551,0.999017505,FALSE
"(R*,R*)-2,3-Dihydroxybutanoic acid",IFN-a2,delta_time2_vs_time1,30,27,-0.140431981,"[-0.48, 0.24]",0.467473099,0.999017505,FALSE
Tryptophan,IL-10,delta_time3_vs_time1,30,27,-0.140595412,"[-0.48, 0.24]",0.466949884,0.992619405,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.140633379,"[-0.48, 0.24]",0.466828379,0.999017505,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.140675317,"[-0.48, 0.24]",0.466694187,0.992619405,FALSE
"1,5-Anhydrohexitol",Osteocalcin,delta_time3_vs_time1,30,27,-0.140687327,"[-0.48, 0.24]",0.46665576,0.992619405,FALSE
Serine,MMP-2,delta_time2_vs_time1,30,27,-0.141035342,"[-0.48, 0.24]",0.465543,0.999017505,FALSE
Dodecanoic acid,IFN-a2,delta_time2_vs_time1,30,27,-0.14111528,"[-0.48, 0.24]",0.4652876,0.999017505,FALSE
Ornithine,IFN-a2,delta_time3_vs_time1,30,27,-0.141162042,"[-0.48, 0.24]",0.465138231,0.992619405,FALSE
Aminomalonic acid,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.141268153,"[-0.48, 0.24]",0.464799378,0.992619405,FALSE
1-Monooleoylglycerol,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.141287968,"[-0.48, 0.24]",0.464736116,0.992619405,FALSE
Arachidonic acid.1,sTNF-R2,delta_time2_vs_time1,30,27,-0.141759795,"[-0.48, 0.24]",0.46323107,0.999017505,FALSE
L-Alanine,sCD163,delta_time3_vs_time1,30,27,-0.141791652,"[-0.48, 0.24]",0.463129544,0.992619405,FALSE
Diethanolamine,MMP-3,delta_time2_vs_time1,30,27,-0.142006904,"[-0.48, 0.24]",0.462443859,0.999017505,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",Osteocalcin,delta_time3_vs_time1,30,27,-0.142058248,"[-0.48, 0.24]",0.462280383,0.992619405,FALSE
Threonine,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.142162409,"[-0.48, 0.24]",0.461948832,0.999017505,FALSE
1-Monopalmitin,MMP-2,delta_time3_vs_time1,30,27,-0.142478019,"[-0.48, 0.24]",0.460944988,0.992619405,FALSE
Tyrosine,MMP-2,delta_time3_vs_time1,30,27,-0.142513673,"[-0.48, 0.24]",0.46083166,0.992619405,FALSE
D-(-)-Ribofuranose,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.142654735,"[-0.48, 0.24]",0.460383423,0.992619405,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-11,delta_time3_vs_time1,30,27,-0.142735206,"[-0.48, 0.24]",0.46012782,0.992619405,FALSE
Ascorbic Acid,Pentraxin-3,delta_time2_vs_time1,30,27,-0.142745466,"[-0.48, 0.24]",0.460095236,0.999017505,FALSE
Cysteine,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.142888039,"[-0.48, 0.24]",0.459642582,0.992619405,FALSE
"9-Hexadecenoic acid, (Z)-",sTNF-R2,delta_time2_vs_time1,30,27,-0.143189105,"[-0.48, 0.24]",0.4586875,0.999017505,FALSE
Citric acid,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.143307223,"[-0.48, 0.24]",0.458313079,0.999017505,FALSE
Arachidonic acid.1,APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.143429241,"[-0.48, 0.24]",0.457926464,0.999017505,FALSE
L-Norvaline,APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.143757415,"[-0.48, 0.24]",0.456887497,0.999017505,FALSE
Methionine,IL-26,delta_time2_vs_time1,30,27,-0.143764156,"[-0.48, 0.24]",0.456866168,0.999017505,FALSE
"1,5-Anhydrohexitol",sIL-6Ra,delta_time3_vs_time1,30,27,-0.143915992,"[-0.48, 0.23]",0.456385906,0.992619405,FALSE
DL-Ornithine,IL-12(p40),delta_time3_vs_time1,30,27,-0.143927716,"[-0.48, 0.23]",0.456348834,0.992619405,FALSE
beta-Alanine,IFN-y,delta_time2_vs_time1,30,27,-0.144019977,"[-0.48, 0.23]",0.456057151,0.999017505,FALSE
Linoleic Acid,IL-12(p40),delta_time3_vs_time1,30,27,-0.144064902,"[-0.48, 0.23]",0.455915159,0.992619405,FALSE
L-Norvaline,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.144414405,"[-0.49, 0.23]",0.454811289,0.992619405,FALSE
D-(-)-Ribofuranose,sCD163,delta_time2_vs_time1,30,27,-0.144421115,"[-0.49, 0.23]",0.454790112,0.999017505,FALSE
Campesterol,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.144468951,"[-0.49, 0.23]",0.454639142,0.999017505,FALSE
"9-Hexadecenoic acid, (Z)-",BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.144469196,"[-0.49, 0.23]",0.454638368,0.992619405,FALSE
Palmitelaidic acid,IL-11,delta_time2_vs_time1,30,27,-0.144476509,"[-0.49, 0.23]",0.454615291,0.999017505,FALSE
1H-Indole-3-Acetic Acid,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.144491322,"[-0.49, 0.23]",0.454568548,0.999017505,FALSE
Arachidonic acid,sTNF-R2,delta_time2_vs_time1,30,27,-0.144527495,"[-0.49, 0.23]",0.454454412,0.999017505,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sTNF-R1,delta_time3_vs_time1,30,27,-0.144817619,"[-0.49, 0.23]",0.453539548,0.992619405,FALSE
Tyrosine,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.14485391,"[-0.49, 0.23]",0.453425179,0.992619405,FALSE
Decanoic acid,MMP-3,delta_time2_vs_time1,30,27,-0.144916972,"[-0.49, 0.23]",0.45322648,0.999017505,FALSE
Glycerol-3-P,TWEAK/TNFSF12,delta_time3_vs_time1,30,27,-0.144926957,"[-0.49, 0.23]",0.453195021,0.992619405,FALSE
Alanine,Pentraxin-3,delta_time2_vs_time1,30,27,-0.144993499,"[-0.49, 0.23]",0.452985414,0.999017505,FALSE
2-Aminoadipic acid,IL-12(p40),delta_time2_vs_time1,30,27,-0.145074443,"[-0.49, 0.23]",0.452730512,0.999017505,FALSE
Butanoic acid,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.145116123,"[-0.49, 0.23]",0.452599285,0.992619405,FALSE
Cholesterol,IL-26,delta_time3_vs_time1,30,27,-0.145151044,"[-0.49, 0.23]",0.452489353,0.992619405,FALSE
DL-Ornithine,IL-11,delta_time2_vs_time1,30,27,-0.14522564,"[-0.49, 0.23]",0.452254576,0.999017505,FALSE
1-Heptadecanol,IFN-a2,delta_time2_vs_time1,30,27,-0.14525041,"[-0.49, 0.23]",0.452176629,0.999017505,FALSE
"1,5-Anhydrohexitol",IL-26,delta_time2_vs_time1,30,27,-0.145415525,"[-0.49, 0.23]",0.451657235,0.999017505,FALSE
L-Alanine,IL-19,delta_time2_vs_time1,30,27,-0.145426362,"[-0.49, 0.23]",0.451623157,0.999017505,FALSE
1-Heptadecanol,IFN-y,delta_time2_vs_time1,30,27,-0.145576648,"[-0.49, 0.23]",0.451150707,0.999017505,FALSE
Glyceric acid,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.145596434,"[-0.49, 0.23]",0.451088525,0.992619405,FALSE
Proline,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.145746907,"[-0.49, 0.23]",0.450615785,0.992619405,FALSE
N-Acetylglutamine,MMP-1,delta_time2_vs_time1,30,27,-0.145750521,"[-0.49, 0.23]",0.450604433,0.999017505,FALSE
Butanoic acid,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.145802716,"[-0.49, 0.23]",0.450440518,0.999017505,FALSE
Linoleic Acid,sTNF-R1,delta_time3_vs_time1,30,27,-0.146088777,"[-0.49, 0.23]",0.449542719,0.992619405,FALSE
"2,3-Butanediol",sTNF-R1,delta_time2_vs_time1,30,27,-0.146117657,"[-0.49, 0.23]",0.449452133,0.999017505,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sTNF-R2,delta_time3_vs_time1,30,27,-0.146208122,"[-0.49, 0.23]",0.449168438,0.992619405,FALSE
1-Heptadecanol,IL-20,delta_time2_vs_time1,30,27,-0.146229731,"[-0.49, 0.23]",0.449100687,0.999017505,FALSE
Palmitelaidic acid,MMP-3,delta_time3_vs_time1,30,27,-0.146310903,"[-0.49, 0.23]",0.44884624,0.992619405,FALSE
1-Monopalmitin,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.146397493,"[-0.49, 0.23]",0.44857489,0.999017505,FALSE
Glyceric acid,IFN-y,delta_time3_vs_time1,30,27,-0.146475031,"[-0.49, 0.23]",0.448331984,0.992619405,FALSE
Oxalic acid,MMP-2,delta_time2_vs_time1,30,27,-0.14649763,"[-0.49, 0.23]",0.4482612,0.999017505,FALSE
2-OH-Butanoic Acid,TSLP,delta_time2_vs_time1,30,27,-0.146666218,"[-0.49, 0.23]",0.447733346,0.999017505,FALSE
"1,5-Anhydrohexitol",MMP-3,delta_time3_vs_time1,30,27,-0.146774411,"[-0.49, 0.23]",0.447394765,0.992619405,FALSE
Arachidonic acid,MMP-2,delta_time3_vs_time1,30,27,-0.14685309,"[-0.49, 0.23]",0.447148633,0.992619405,FALSE
beta-Alanine,IL-26,delta_time2_vs_time1,30,27,-0.146938786,"[-0.49, 0.23]",0.44688063,0.999017505,FALSE
L-5-Oxoproline,MMP-2,delta_time2_vs_time1,30,27,-0.14711302,"[-0.49, 0.23]",0.446336005,0.999017505,FALSE
Dodecanoic acid,IL-12(p40),delta_time3_vs_time1,30,27,-0.147271062,"[-0.49, 0.23]",0.4458423,0.992619405,FALSE
Citric acid,Osteopontin,delta_time3_vs_time1,30,27,-0.147675118,"[-0.49, 0.23]",0.444581416,0.992619405,FALSE
D-(-)-Ribofuranose,IL-12(p40),delta_time3_vs_time1,30,27,-0.147750616,"[-0.49, 0.23]",0.444346033,0.992619405,FALSE
Cholesterol,IFN-y,delta_time3_vs_time1,30,27,-0.148037763,"[-0.49, 0.23]",0.44345139,0.992619405,FALSE
Palmitelaidic acid,IL-19,delta_time3_vs_time1,30,27,-0.148052801,"[-0.49, 0.23]",0.443404564,0.992619405,FALSE
Diethanolamine,Osteocalcin,delta_time2_vs_time1,30,27,-0.148330979,"[-0.49, 0.23]",0.442538847,0.999017505,FALSE
Asparagine,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.148503479,"[-0.49, 0.23]",0.442002466,0.999017505,FALSE
L-Rhamnose,IL-26,delta_time3_vs_time1,30,27,-0.148549627,"[-0.49, 0.23]",0.441859031,0.992619405,FALSE
Phenylalanine,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.148654374,"[-0.49, 0.23]",0.441533554,0.999017505,FALSE
Palmitelaidic acid,IL-20,delta_time2_vs_time1,30,27,-0.148748473,"[-0.49, 0.23]",0.441241274,0.999017505,FALSE
Proline,sTNF-R2,delta_time2_vs_time1,30,27,-0.149022907,"[-0.49, 0.23]",0.440389451,0.999017505,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.149139389,"[-0.49, 0.23]",0.440028169,0.992619405,FALSE
Glutamine [-H2O],sIL-6Ra,delta_time2_vs_time1,30,27,-0.149218278,"[-0.49, 0.23]",0.439783577,0.999017505,FALSE
Phenylalanine,IL-19,delta_time3_vs_time1,30,27,-0.149251027,"[-0.49, 0.23]",0.439682063,0.992619405,FALSE
Stearic Acid,IFN-y,delta_time3_vs_time1,30,27,-0.149282795,"[-0.49, 0.23]",0.439583602,0.992619405,FALSE
L-Norvaline,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.149309276,"[-0.49, 0.23]",0.439501535,0.999017505,FALSE
Butanoic acid,MMP-3,delta_time2_vs_time1,30,27,-0.14945676,"[-0.49, 0.23]",0.439044624,0.999017505,FALSE
Oxalic acid,TWEAK/TNFSF12,delta_time3_vs_time1,30,27,-0.149462786,"[-0.49, 0.23]",0.439025959,0.992619405,FALSE
"1,5-Anhydrohexitol",gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.149556534,"[-0.49, 0.23]",0.438735665,0.992619405,FALSE
Cysteine,MMP-2,delta_time3_vs_time1,30,27,-0.149736458,"[-0.49, 0.23]",0.438178814,0.992619405,FALSE
4-Aminobutanoic acid,MMP-1,delta_time2_vs_time1,30,27,-0.149826299,"[-0.49, 0.23]",0.437900908,0.999017505,FALSE
Dodecanoic acid,IL-11,delta_time3_vs_time1,30,27,-0.150169681,"[-0.49, 0.23]",0.436839597,0.992619405,FALSE
Lactic Acid.1,IL-26,delta_time2_vs_time1,30,27,-0.150171849,"[-0.49, 0.23]",0.436832903,0.999017505,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sCD163,delta_time3_vs_time1,30,27,-0.150321691,"[-0.49, 0.23]",0.436370219,0.992619405,FALSE
4-Aminobutanoic acid,MMP-2,delta_time3_vs_time1,30,27,-0.15043288,"[-0.49, 0.23]",0.436027062,0.992619405,FALSE
2-Aminoadipic acid,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.150601767,"[-0.49, 0.23]",0.435506115,0.999017505,FALSE
Glyceric acid,sCD163,delta_time3_vs_time1,30,27,-0.15061131,"[-0.49, 0.23]",0.435476687,0.992619405,FALSE
DL-Ornithine,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.150766189,"[-0.49, 0.23]",0.434999266,0.999017505,FALSE
L-Norvaline,MMP-3,delta_time3_vs_time1,30,27,-0.150895361,"[-0.49, 0.23]",0.434601303,0.992619405,FALSE
2-OH-Butanoic Acid,sCD163,delta_time2_vs_time1,30,27,-0.150896788,"[-0.49, 0.23]",0.434596909,0.999017505,FALSE
beta-Alanine,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.150952541,"[-0.49, 0.23]",0.434425203,0.992619405,FALSE
Glyceric acid,sTNF-R1,delta_time3_vs_time1,30,27,-0.151328106,"[-0.49, 0.23]",0.43326952,0.992619405,FALSE
L-Rhamnose,sTNF-R1,delta_time3_vs_time1,30,27,-0.15146466,"[-0.49, 0.23]",0.432849734,0.992619405,FALSE
"1,3-Dioxolane-2-methanol",IL-19,delta_time3_vs_time1,30,27,-0.151545739,"[-0.49, 0.23]",0.432600592,0.992619405,FALSE
Arginine [-NH3],gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.151589349,"[-0.49, 0.23]",0.432466616,0.999017505,FALSE
"9-Hexadecenoic acid, (Z)-",sCD163,delta_time2_vs_time1,30,27,-0.151729044,"[-0.49, 0.23]",0.432037612,0.999017505,FALSE
Lactic Acid.1,MMP-3,delta_time3_vs_time1,30,27,-0.151902731,"[-0.49, 0.23]",0.431504544,0.992619405,FALSE
Doconexent,IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,-0.152340448,"[-0.49, 0.23]",0.430162725,0.992619405,FALSE
Arachidonic acid,Osteocalcin,delta_time2_vs_time1,30,27,-0.152399842,"[-0.49, 0.23]",0.42998083,0.999017505,FALSE
"Ethanolamine, 3TMS",Osteocalcin,delta_time3_vs_time1,30,27,-0.152800124,"[-0.49, 0.23]",0.428756054,0.992619405,FALSE
Linoleic Acid,sIL-6Ra,delta_time3_vs_time1,30,27,-0.152800608,"[-0.49, 0.23]",0.428754574,0.992619405,FALSE
N-Acetylglutamine,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,-0.152810415,"[-0.49, 0.23]",0.428724591,0.999017505,FALSE
L-Norvaline,IFN-a2,delta_time2_vs_time1,30,27,-0.153155125,"[-0.49, 0.23]",0.427671433,0.999017505,FALSE
Diethanolamine,sTNF-R2,delta_time2_vs_time1,30,27,-0.15328161,"[-0.49, 0.23]",0.427285353,0.999017505,FALSE
Palmitic Acid,sIL-6Ra,delta_time3_vs_time1,30,27,-0.153466363,"[-0.49, 0.23]",0.426721759,0.992619405,FALSE
Erythritol,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,-0.153828877,"[-0.49, 0.23]",0.425617093,0.992619405,FALSE
Dodecanoic acid,IL-10,delta_time2_vs_time1,30,27,-0.153892968,"[-0.49, 0.23]",0.425421956,0.999017505,FALSE
Tyrosine,MMP-3,delta_time3_vs_time1,30,27,-0.15402854,"[-0.49, 0.23]",0.425009346,0.992619405,FALSE
Phenylalanine,sTNF-R2,delta_time3_vs_time1,30,27,-0.154043339,"[-0.49, 0.23]",0.424964317,0.992619405,FALSE
"1,3-Dioxolane-2-methanol",sIL-6Ra,delta_time3_vs_time1,30,27,-0.154120325,"[-0.49, 0.23]",0.424730125,0.992619405,FALSE
Campesterol,IL-12(p40),delta_time3_vs_time1,30,27,-0.154124077,"[-0.49, 0.23]",0.424718711,0.992619405,FALSE
D-(-)-Ribofuranose,MMP-2,delta_time2_vs_time1,30,27,-0.15482262,"[-0.49, 0.22]",0.422597007,0.999017505,FALSE
Diethanolamine,sCD163,delta_time2_vs_time1,30,27,-0.154833201,"[-0.49, 0.22]",0.422564915,0.999017505,FALSE
Alanine,IL-11,delta_time2_vs_time1,30,27,-0.155020687,"[-0.49, 0.22]",0.42199648,0.999017505,FALSE
Doconexent,IL-20,delta_time2_vs_time1,30,27,-0.15504273,"[-0.49, 0.22]",0.421929677,0.999017505,FALSE
Oxalic acid,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.155389086,"[-0.49, 0.22]",0.420880774,0.992619405,FALSE
DL-Ornithine,Osteocalcin,delta_time3_vs_time1,30,27,-0.155405961,"[-0.49, 0.22]",0.420829706,0.992619405,FALSE
Threonine,sTNF-R1,delta_time2_vs_time1,30,27,-0.155741762,"[-0.49, 0.22]",0.419814215,0.999017505,FALSE
Glutamine [-H2O],Osteopontin,delta_time2_vs_time1,30,27,-0.15612676,"[-0.49, 0.22]",0.418651623,0.999017505,FALSE
Ascorbic Acid,IL-26,delta_time3_vs_time1,30,27,-0.156233308,"[-0.49, 0.22]",0.418330193,0.992619405,FALSE
Linoleic Acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.156238767,"[-0.49, 0.22]",0.418313728,0.999017505,FALSE
Indole-3-Latic Acid,sIL-6Ra,delta_time2_vs_time1,30,27,-0.156248529,"[-0.49, 0.22]",0.418284284,0.999017505,FALSE
L-(+)-Erythrulose,MMP-3,delta_time2_vs_time1,30,27,-0.15633052,"[-0.49, 0.22]",0.418037046,0.999017505,FALSE
Cholesterol,IL-12(p40),delta_time3_vs_time1,30,27,-0.156512225,"[-0.49, 0.22]",0.417489413,0.992619405,FALSE
Cysteine,IL-20,delta_time3_vs_time1,30,27,-0.156610622,"[-0.49, 0.22]",0.417193025,0.992619405,FALSE
Cysteine,sTNF-R1,delta_time3_vs_time1,30,27,-0.156632842,"[-0.49, 0.22]",0.417126111,0.992619405,FALSE
N-Acetylglutamine,IL-12(p40),delta_time2_vs_time1,30,27,-0.156649793,"[-0.49, 0.22]",0.417075069,0.999017505,FALSE
Lactic Acid,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.156809928,"[-0.49, 0.22]",0.41659304,0.999017505,FALSE
L-(+)-Erythrulose,MMP-1,delta_time3_vs_time1,30,27,-0.156867634,"[-0.49, 0.22]",0.416419415,0.992619405,FALSE
"2,3,4-Trihydroxybutyric acid",Osteopontin,delta_time2_vs_time1,30,27,-0.156874557,"[-0.49, 0.22]",0.416398587,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",MMP-3,delta_time2_vs_time1,30,27,-0.157131996,"[-0.50, 0.22]",0.415624516,0.999017505,FALSE
"D-Arabinose, tetrakis",IL-35,delta_time2_vs_time1,30,27,-0.157458432,"[-0.50, 0.22]",0.414644134,0.999017505,FALSE
Glutamine [-H2O],sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.157585336,"[-0.50, 0.22]",0.414263352,0.992619405,FALSE
Arginine [-NH3],BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.157665181,"[-0.50, 0.22]",0.414023874,0.992619405,FALSE
Stearic Acid,IL-26,delta_time2_vs_time1,30,27,-0.15833859,"[-0.50, 0.22]",0.412007202,0.999017505,FALSE
D-(-)-Ribofuranose,MMP-3,delta_time3_vs_time1,30,27,-0.158401666,"[-0.50, 0.22]",0.411818591,0.992619405,FALSE
Glycolic acid,IL-11,delta_time3_vs_time1,30,27,-0.158518291,"[-0.50, 0.22]",0.411469979,0.992619405,FALSE
Glutamic Acid,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,-0.158674104,"[-0.50, 0.22]",0.411004487,0.992619405,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IFN-y,delta_time3_vs_time1,30,27,-0.158863324,"[-0.50, 0.22]",0.410439587,0.992619405,FALSE
Doconexent,TSLP,delta_time3_vs_time1,30,27,-0.158918301,"[-0.50, 0.22]",0.410275541,0.992619405,FALSE
L-Aspartic acid,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.159129073,"[-0.50, 0.22]",0.409646954,0.992619405,FALSE
4-Aminobutanoic acid,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.159136116,"[-0.50, 0.22]",0.409625957,0.999017505,FALSE
Glutamic Acid,IFN-a2,delta_time3_vs_time1,30,27,-0.15919603,"[-0.50, 0.22]",0.409447381,0.992619405,FALSE
Diethanolamine,IL-12(p40),delta_time3_vs_time1,30,27,-0.159264994,"[-0.50, 0.22]",0.409241882,0.992619405,FALSE
L-Norvaline,IL-19,delta_time2_vs_time1,30,27,-0.159545584,"[-0.50, 0.22]",0.408406378,0.999017505,FALSE
Threonine,IL-26,delta_time2_vs_time1,30,27,-0.15963143,"[-0.50, 0.22]",0.408150949,0.999017505,FALSE
L-Rhamnose,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.159696203,"[-0.50, 0.22]",0.407958282,0.992619405,FALSE
Citric acid,IL-10,delta_time3_vs_time1,30,27,-0.159888628,"[-0.50, 0.22]",0.40738621,0.992619405,FALSE
2-Aminoheptanedioic acid,Osteopontin,delta_time2_vs_time1,30,27,-0.160001577,"[-0.50, 0.22]",0.407050631,0.999017505,FALSE
Proline,Osteocalcin,delta_time2_vs_time1,30,27,-0.160605636,"[-0.50, 0.22]",0.405258559,0.999017505,FALSE
Citric acid,IL-19,delta_time3_vs_time1,30,27,-0.160753533,"[-0.50, 0.22]",0.40482047,0.992619405,FALSE
L-Aspartic acid,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.160993426,"[-0.50, 0.22]",0.404110446,0.992619405,FALSE
Asparagine,IFN-a2,delta_time3_vs_time1,30,27,-0.161216856,"[-0.50, 0.22]",0.403449782,0.992619405,FALSE
Oleic Acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.161251926,"[-0.50, 0.22]",0.403346136,0.999017505,FALSE
Lactic Acid.1,IL-12(p40),delta_time3_vs_time1,30,27,-0.161333453,"[-0.50, 0.22]",0.403105255,0.992619405,FALSE
Alanine,sTNF-R2,delta_time2_vs_time1,30,27,-0.161401455,"[-0.50, 0.22]",0.402904397,0.999017505,FALSE
D-(-)-Ribofuranose,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.161508745,"[-0.50, 0.22]",0.402587609,0.999017505,FALSE
Glycolic acid,sTNF-R1,delta_time3_vs_time1,30,27,-0.161641155,"[-0.50, 0.22]",0.402196841,0.992619405,FALSE
Methyl galactoside,IL-26,delta_time3_vs_time1,30,27,-0.161905634,"[-0.50, 0.22]",0.401416961,0.992619405,FALSE
1-Heptadecanol,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.162098144,"[-0.50, 0.22]",0.400849836,0.992619405,FALSE
Oxalic acid,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.162140885,"[-0.50, 0.22]",0.400723983,0.992619405,FALSE
Ascorbic Acid,IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,-0.162591344,"[-0.50, 0.22]",0.399398967,0.992619405,FALSE
Palmitelaidic acid,sTNF-R2,delta_time3_vs_time1,30,27,-0.162672443,"[-0.50, 0.22]",0.399160679,0.992619405,FALSE
4-Aminobutanoic acid,sCD163,delta_time2_vs_time1,30,27,-0.162699284,"[-0.50, 0.22]",0.399081833,0.999017505,FALSE
"(R*,R*)-2,3-Dihydroxybutanoic acid",APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.162811571,"[-0.50, 0.22]",0.398752081,0.999017505,FALSE
Leucine,IFN-y,delta_time2_vs_time1,30,27,-0.162861807,"[-0.50, 0.22]",0.398604601,0.999017505,FALSE
Doconexent,IFN-y,delta_time3_vs_time1,30,27,-0.163106341,"[-0.50, 0.22]",0.397887164,0.992619405,FALSE
Butanoic acid,sTNF-R2,delta_time3_vs_time1,30,27,-0.163240445,"[-0.50, 0.22]",0.397494027,0.992619405,FALSE
4-Aminobutanoic acid,IFN-y,delta_time2_vs_time1,30,27,-0.163300973,"[-0.50, 0.22]",0.397316658,0.999017505,FALSE
Lysine,Osteopontin,delta_time2_vs_time1,30,27,-0.163392522,"[-0.50, 0.22]",0.397048469,0.999017505,FALSE
Erythritol,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.163460426,"[-0.50, 0.22]",0.396849615,0.992619405,FALSE
Palmitelaidic acid,sCD163,delta_time3_vs_time1,30,27,-0.163523252,"[-0.50, 0.22]",0.396665682,0.992619405,FALSE
Lysine,IFN-a2,delta_time3_vs_time1,30,27,-0.16359369,"[-0.50, 0.22]",0.396459521,0.992619405,FALSE
L-(+)-Erythrulose,MMP-2,delta_time3_vs_time1,30,27,-0.163707788,"[-0.50, 0.22]",0.396125705,0.992619405,FALSE
Glycine,Osteocalcin,delta_time2_vs_time1,30,27,-0.164093104,"[-0.50, 0.22]",0.394999567,0.999017505,FALSE
2-OH-Butanoic Acid,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.164256443,"[-0.50, 0.22]",0.394522738,0.999017505,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sIL-6Ra,delta_time3_vs_time1,30,27,-0.164309697,"[-0.50, 0.22]",0.394367347,0.992619405,FALSE
Leucine,MMP-1,delta_time2_vs_time1,30,27,-0.164737965,"[-0.50, 0.21]",0.393118964,0.999017505,FALSE
L-Aspartic acid,IL-11,delta_time2_vs_time1,30,27,-0.16496981,"[-0.50, 0.21]",0.392444089,0.999017505,FALSE
"1,5-Anhydrohexitol",Pentraxin-3,delta_time3_vs_time1,30,27,-0.165034861,"[-0.50, 0.21]",0.392254852,0.992619405,FALSE
Threonine,Osteocalcin,delta_time2_vs_time1,30,27,-0.16520118,"[-0.50, 0.21]",0.391771256,0.999017505,FALSE
L-Norvaline,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.165549239,"[-0.50, 0.21]",0.390760336,0.999017505,FALSE
Campesterol,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.165689436,"[-0.50, 0.21]",0.390353563,0.999017505,FALSE
L-Norvaline,IL-35,delta_time2_vs_time1,30,27,-0.165786836,"[-0.50, 0.21]",0.390071105,0.999017505,FALSE
2-OH-Butanoic Acid,APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.165923473,"[-0.50, 0.21]",0.38967506,0.999017505,FALSE
alpha-D-Glucopyranoside,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.166039971,"[-0.50, 0.21]",0.389337569,0.999017505,FALSE
